kakao_id,name,address,road_address,latitude,longitude,phone,category,place_url,district,region
1239669500,백억커피 봉천역점,서울 관악구 봉천동 1522-11,서울 관악구 장군봉1길 24,37.4817515415007,126.941347901165,02-3285-0919,음식점 > 카페 > 커피전문점 > 백억커피,http://place.map.kakao.com/1239669500,관악구,Seoul
1302305801,투썸플레이스 신림녹두거리점,서울 관악구 신림동 1515,서울 관악구 신림로 127,37.47082277702522,126.93536389240383,02-877-2525,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/1302305801,관악구,Seoul
936949903,스타벅스 신림녹두거리점,서울 관악구 신림동 1747,서울 관악구 신림로 99,37.4704053531146,126.93825481255969,1522-3232,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/936949903,관악구,Seoul
2012984540,신림다락,서울 관악구 신림동 1515-1,서울 관악구 신림로 125,37.4707165177726,126.935473638006,,음식점 > 카페,http://place.map.kakao.com/2012984540,관악구,Seoul
1850085124,시트론오피스,서울 관악구 봉천동 1612-51,서울 관악구 남부순환로234길 18,37.4785650843053,126.956961343654,010-8387-3905,음식점 > 카페,http://place.map.kakao.com/1850085124,관악구,Seoul
1841391165,산호,서울 관악구 봉천동 944-34,서울 관악구 남부순환로 1709,37.4832728047422,126.940269208388,0503-7152-7367,음식점 > 카페,http://place.map.kakao.com/1841391165,관악구,Seoul
246370372,커피볶는여자,서울 관악구 봉천동 1613-4,서울 관악구 관악로14가길 2,37.478335020518536,126.95612824582771,,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/246370372,관악구,Seoul
224115806,누아젯,서울 관악구 봉천동 1625-23,서울 관악구 낙성대로 22-10,37.477005127522986,126.95861736279029,0507-1398-3318,음식점 > 카페,http://place.map.kakao.com/224115806,관악구,Seoul
201828537,트램서울,서울 관악구 봉천동 1603-9,서울 관악구 남부순환로226길 23-10,37.4793290149184,126.954230543868,02-882-6350,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/201828537,관악구,Seoul
1591322212,일커피,서울 관악구 봉천동 1568-1,서울 관악구 쑥고개로 123,37.479038208597906,126.95031326104288,02-875-3545,음식점 > 카페,http://place.map.kakao.com/1591322212,관악구,Seoul
1570780900,백억커피 구로점,서울 관악구 신림동 1666,서울 관악구 시흥대로160길 12,37.4815860341867,126.901198642445,02-6953-1189,음식점 > 카페 > 커피전문점 > 백억커피,http://place.map.kakao.com/1570780900,관악구,Seoul
687890709,스태츠,서울 관악구 봉천동 34-39,서울 관악구 관악로 224-1,37.4845824655084,126.955724338018,,음식점 > 카페,http://place.map.kakao.com/687890709,관악구,Seoul
1150937270,행운당,서울 관악구 봉천동 1671-35,서울 관악구 행운1길 40,37.4806537784528,126.95738864481214,,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1150937270,관악구,Seoul
21883649,공차 서울대입구역점,서울 관악구 봉천동 856-5,서울 관악구 관악로 164,37.47948969035852,126.9526939782055,02-877-2650,음식점 > 카페 > 공차,http://place.map.kakao.com/21883649,관악구,Seoul
218335590,오니베이크샵,서울 관악구 봉천동 866-7,서울 관악구 관악로13길 20,37.4794818258016,126.951081766353,010-2222-3333,음식점 > 카페,http://place.map.kakao.com/218335590,관악구,Seoul
17100709,할리스 신림점,서울 관악구 신림동 1432-72,서울 관악구 신림로 353-1,37.4859400339698,126.929287012108,02-877-0019,음식점 > 카페 > 커피전문점 > 할리스,http://place.map.kakao.com/17100709,관악구,Seoul
863483135,빽다방 보라매타운점,서울 관악구 봉천동 729-24,서울 관악구 보라매로5가길 7,37.49172933042801,126.92541544774396,02-832-9706,음식점 > 카페 > 커피전문점 > 빽다방,http://place.map.kakao.com/863483135,관악구,Seoul
2033630717,메가MGC커피 낙성대역점,서울 관악구 봉천동 1685-20,서울 관악구 남부순환로 1913,37.4779649464917,126.96202661456,02-875-0656,음식점 > 카페 > 커피전문점 > 메가MGC커피,http://place.map.kakao.com/2033630717,관악구,Seoul
1974174375,스타벅스 보라매대교빌딩점,서울 관악구 봉천동 729-21,서울 관악구 보라매로3길 23,37.491190595489165,126.9255222751619,1522-3232,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/1974174375,관악구,Seoul
759485398,블러커피,서울 관악구 신림동 1432-136,서울 관악구 신림동5길 31,37.4858921820228,126.927636259604,0502-5550-7366,음식점 > 카페,http://place.map.kakao.com/759485398,관악구,Seoul
2053996654,톤즈카페,서울 관악구 봉천동 1671-4,서울 관악구 행운1길 50,37.480957312862785,126.9570967753045,,음식점 > 카페,http://place.map.kakao.com/2053996654,관악구,Seoul
2129298932,2층사무실,서울 관악구 봉천동 944-13,서울 관악구 남부순환로 1701,37.4836246614019,126.939409634898,,음식점 > 카페,http://place.map.kakao.com/2129298932,관악구,Seoul
1395420155,나인에스프레소,서울 관악구 봉천동 688-2,서울 관악구 봉천로13길 63,37.491181676213984,126.9316340581408,02-876-7733,음식점 > 카페,http://place.map.kakao.com/1395420155,관악구,Seoul
420350631,더이퀼리브리엄커피,서울 광진구 자양동 7-30,서울 광진구 아차산로30길 7,37.540353357206705,127.06782243010946,010-5551-6073,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/420350631,광진구,Seoul
61909173,아르무아,서울 광진구 화양동 5-32,서울 광진구 동일로22길 117-27,37.5417661045602,127.070924092537,02-463-9981,음식점 > 카페,http://place.map.kakao.com/61909173,광진구,Seoul
1846062551,바이닐 한강,서울 광진구 자양동 126-1,,37.528803328554375,127.06641477775109,070-4160-8230,음식점 > 카페 > 테마카페,http://place.map.kakao.com/1846062551,광진구,Seoul
18263855,마우스래빗,서울 광진구 화양동 5-14,서울 광진구 능동로11길 10,37.54199136790744,127.07090167532328,02-462-4015,음식점 > 카페,http://place.map.kakao.com/18263855,광진구,Seoul
287949141,넥스트에디션 건대2호점,서울 광진구 자양동 17-5,서울 광진구 아차산로 192,37.5415568959643,127.064967555237,0507-417-8580,음식점 > 카페 > 테마카페,http://place.map.kakao.com/287949141,광진구,Seoul
51471169,스타벅스 군자사거리점,서울 광진구 중곡동 649-4,서울 광진구 천호대로 549,37.557693183234925,127.07922032699476,1522-3232,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/51471169,광진구,Seoul
1926044933,도우터,서울 광진구 화양동 11-17,서울 광진구 아차산로31길 40,37.54269097771746,127.07017475729558,02-464-0559,음식점 > 카페,http://place.map.kakao.com/1926044933,광진구,Seoul
172838723,인마이험블,서울 광진구 중곡동 627-3,서울 광진구 면목로7길 10,37.5596245066137,127.077124021046,070-8657-4905,음식점 > 카페,http://place.map.kakao.com/172838723,광진구,Seoul
19925444,칼레오 커피로스터스,서울 광진구 자양동 226-42,서울 광진구 아차산로 291,37.53874138788133,127.0753849193456,010-7766-7531,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/19925444,광진구,Seoul
630372352,스타벅스 어린이대공원역,서울 광진구 군자동 236,서울 광진구 능동로 243,37.5519178583054,127.076380487066,1522-3232,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/630372352,광진구,Seoul
1032871178,괴르츠,서울 광진구 광장동 127,서울 광진구 아차산로78길 110,37.549984631594214,127.11019449733223,02-447-4360,음식점 > 카페,http://place.map.kakao.com/1032871178,광진구,Seoul
745334226,앤시넌,서울 광진구 화양동 3-27,서울 광진구 능동로 137-3,37.54325676014222,127.07174927234861,02-466-4933,음식점 > 카페,http://place.map.kakao.com/745334226,광진구,Seoul
519082124,뚝방길홍차가게 본점,서울 광진구 자양동 589-20,서울 광진구 자양강변길 277,37.52997922239479,127.07385443646811,02-512-0189,음식점 > 카페,http://place.map.kakao.com/519082124,광진구,Seoul
26576265,옥루몽 어린이대공원점,서울 광진구 화양동 111-124,서울 광진구 능동로 183,37.54701724995315,127.07366755366816,02-466-9700,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/26576265,광진구,Seoul
19790882,카페피아트121,서울 광진구 광장동 121,서울 광진구 아차산로78길 7,37.5502601292374,127.109449142533,02-457-1012,음식점 > 카페,http://place.map.kakao.com/19790882,광진구,Seoul
109883906,베이글카페 화양점,서울 광진구 화양동 17-50,서울 광진구 군자로7길 4,37.5464987409217,127.069937296211,02-463-6261,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/109883906,광진구,Seoul
1328447466,모츠커피,서울 광진구 화양동 15-20,서울 광진구 군자로3길 14,37.5446586020451,127.070440257484,070-4015-5501,음식점 > 카페,http://place.map.kakao.com/1328447466,광진구,Seoul
757366145,레이디언트커피,서울 광진구 중곡동 142-36,서울 광진구 능동로38길 41,37.557084838616014,127.08210906129733,0502-5553-0547,음식점 > 카페,http://place.map.kakao.com/757366145,광진구,Seoul
1716278803,차백도 건대역점,서울 광진구 화양동 5-106,서울 광진구 능동로 111,37.5410633639746,127.07085893046,,음식점 > 카페,http://place.map.kakao.com/1716278803,광진구,Seoul
1771058655,스타벅스 올림픽대교북단점,서울 광진구 구의동 200-2,서울 광진구 광나루로 608,37.5411291074614,127.095242048653,1522-3232,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/1771058655,광진구,Seoul
2057897368,사유,서울 광진구 군자동 468-4,서울 광진구 천호대로104길 23,37.5574469420112,127.075505618292,0502-5553-4001,음식점 > 카페,http://place.map.kakao.com/2057897368,광진구,Seoul
14681527,아이크스커피,서울 광진구 구의동 246-34,서울 광진구 자양로18길 12-4,37.5373316970539,127.084167020039,02-452-8778,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/14681527,광진구,Seoul
606933069,플라이팬커피,서울 광진구 자양동 64-11,서울 광진구 능동로3길 14,37.533669471586684,127.06670646936709,,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/606933069,광진구,Seoul
501741750,인덱스숍,서울 광진구 자양동 17-1,서울 광진구 아차산로 200,37.540983277454266,127.0660182347036,02-2122-1259,음식점 > 카페,http://place.map.kakao.com/501741750,광진구,Seoul
645050666,비밀의화원 포레스트,서울 광진구 화양동 8-8,서울 광진구 동일로24길 102,37.54221687504413,127.07047190620146,02-468-4440,음식점 > 카페 > 테마카페,http://place.map.kakao.com/645050666,광진구,Seoul
12508558,할리스 건대입구점,서울 광진구 화양동 7-13,서울 광진구 아차산로 235,37.54061365467608,127.06952898165626,02-463-1983,음식점 > 카페 > 커피전문점 > 할리스,http://place.map.kakao.com/12508558,광진구,Seoul
25413056,탐앤탐스 군자역점,서울 광진구 능동 279-3,서울 광진구 능동로 296,37.5559957034226,127.07922192520827,02-3437-0279,음식점 > 카페 > 커피전문점 > 탐앤탐스,http://place.map.kakao.com/25413056,광진구,Seoul
1183453835,디저트39 건대점,서울 광진구 자양동 7-1,서울 광진구 아차산로 238,37.5399829258444,127.069578181958,02-466-1339,음식점 > 카페 > 테마카페 > 디저트카페 > 디저트39,http://place.map.kakao.com/1183453835,광진구,Seoul
1375491764,카페비엔베니도,서울 광진구 구의동 75-13,서울 광진구 천호대로 674,37.5508632101314,127.089862055248,02-6083-5283,음식점 > 카페,http://place.map.kakao.com/1375491764,광진구,Seoul
996505136,비밀의화원 건대점,서울 광진구 화양동 7-13,서울 광진구 아차산로 235,37.54062085734,127.069538040418,02-499-1119,음식점 > 카페 > 테마카페,http://place.map.kakao.com/996505136,광진구,Seoul
1017964919,도쿄빙수 건대직영점,서울 광진구 화양동 10-2,서울 광진구 아차산로31길 45,37.5430424082844,127.070106062394,02-466-2012,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1017964919,광진구,Seoul
1544788324,카페후르츠,서울 광진구 중곡동 231-6,서울 광진구 동일로70길 53-5,37.5642339843974,127.079864493409,0503-7151-9019,음식점 > 카페,http://place.map.kakao.com/1544788324,광진구,Seoul
382585102,미어캣족장,서울 광진구 자양동 9-31,서울 광진구 동일로20길 72,37.5402256252868,127.067455707351,0503-7152-9360,음식점 > 카페 > 테마카페 > 고양이카페,http://place.map.kakao.com/382585102,광진구,Seoul
823128126,스타벅스 강변점,서울 광진구 구의동 594-4,서울 광진구 구의강변로 46,37.5347418065183,127.091973172027,1522-3232,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/823128126,광진구,Seoul
560527159,흐릇,서울 광진구 화양동 15-7,서울 광진구 군자로 19,37.5450006290323,127.071028998518,,음식점 > 카페,http://place.map.kakao.com/560527159,광진구,Seoul
46472248,저스트런잇,서울 광진구 자양동 855,서울 광진구 능동로 18,37.5325174193161,127.067713508949,,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/46472248,광진구,Seoul
1720831078,컴포즈커피 자양하늘채점,서울 광진구 자양동 659-31,서울 광진구 뚝섬로 671,37.53195917022409,127.08397091080833,02-3437-9981,음식점 > 카페 > 커피전문점 > 컴포즈커피,http://place.map.kakao.com/1720831078,광진구,Seoul
1016102948,머더파커 건대1호점,서울 광진구 화양동 48-3,서울 광진구 아차산로 213,37.54137814914319,127.06720102200049,02-497-2999,음식점 > 카페 > 테마카페,http://place.map.kakao.com/1016102948,광진구,Seoul
389971976,하프커피익스프레스 군자역점,서울 광진구 군자동 1-7,서울 광진구 능동로 277-1,37.5548856419294,127.077917003098,070-7525-8067,음식점 > 카페 > 커피전문점 > 하프커피,http://place.map.kakao.com/389971976,광진구,Seoul
98016856,윤키,서울 광진구 중곡동 142-21,서울 광진구 능동로38길 27,37.5573429524973,127.08149027072574,0502-5553-0774,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/98016856,광진구,Seoul
957869663,메가MGC커피 자양시장점,서울 광진구 자양동 612-60,서울 광진구 자양로15길 18,37.5358209681537,127.082538316259,02-455-5945,음식점 > 카페 > 커피전문점 > 메가MGC커피,http://place.map.kakao.com/957869663,광진구,Seoul
1540990560,최가회관,서울 광진구 화양동 12-34,서울 광진구 능동로13길 30,37.5433664644636,127.070615563663,02-465-7998,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1540990560,광진구,Seoul
119686696,카푸베어,서울 광진구 화양동 3-21,서울 광진구 능동로 143,37.5435854372835,127.072057370029,0503-7151-0845,음식점 > 카페,http://place.map.kakao.com/119686696,광진구,Seoul
1871684996,사부커피 구의역점,서울 광진구 구의동 246-1,서울 광진구 아차산로55길 11,37.53802564478331,127.08641603072864,0503-5260-6158,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1871684996,광진구,Seoul
284871852,스타벅스 구의역이스트폴점,서울 광진구 자양동 870,서울 광진구 아차산로 402,37.53659211746167,127.08768725573637,1522-3232,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/284871852,광진구,Seoul
14984169,메이비,서울 구로구 구로동 1124-49,서울 구로구 디지털로32나길 51,37.48495069398807,126.90047623702111,02-859-3073,음식점 > 카페,http://place.map.kakao.com/14984169,구로구,Seoul
2105076529,콘피,서울 구로구 신도림동 640,서울 구로구 경인로66길 5,37.507716004045,126.886992632734,02-2069-1222,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/2105076529,구로구,Seoul
611177110,투썸플레이스 구로구청사거리점,서울 구로구 구로동 83-4,서울 구로구 가마산로 250,37.494852083915426,126.88861099518508,02-852-3431,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/611177110,구로구,Seoul
854083060,카페 라임라빋,서울 구로구 구로동 30-29,서울 구로구 공원로6나길 29-3,37.5043214239284,126.891264864778,02-585-6090,음식점 > 카페,http://place.map.kakao.com/854083060,구로구,Seoul
2123211343,두즈커피,서울 구로구 가리봉동 136-98,서울 구로구 남부순환로107길 5,37.4791736719863,126.893521776424,010-7292-6531,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/2123211343,구로구,Seoul
2067074487,투썸플레이스 구로역점,서울 구로구 구로동 569-8,서울 구로구 새말로 19,37.50230150939031,126.88292605183979,02-837-7770,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/2067074487,구로구,Seoul
158853388,스타벅스 신도림힐스테이트점,서울 구로구 신도림동 433-24,서울 구로구 경인로 625,37.506934458328,126.88473972741421,1522-3232,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/158853388,구로구,Seoul
1539986711,윌리엔버터,서울 구로구 고척동 185-34,서울 구로구 고척로60길 13,37.5057917326827,126.859535269817,010-2486-2920,음식점 > 카페,http://place.map.kakao.com/1539986711,구로구,Seoul
84042619,보은하다,서울 구로구 신도림동 338,서울 구로구 경인로67길 23,37.5104961263515,126.889450746032,,음식점 > 카페,http://place.map.kakao.com/84042619,구로구,Seoul
38140394,397카페,서울 구로구 신도림동 397-1,서울 구로구 신도림로 25,37.5073248173585,126.878665624629,,음식점 > 카페,http://place.map.kakao.com/38140394,구로구,Seoul
13049462,스타벅스 구로하이엔드점,서울 구로구 구로동 235-2,서울 구로구 디지털로26길 5,37.4816313144481,126.893179103414,1522-3232,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/13049462,구로구,Seoul
418082712,메가MGC커피 구로디지털단지점,서울 구로구 구로동 197-28,서울 구로구 디지털로31길 41,37.4852855904064,126.892943243258,010-7440-9797,음식점 > 카페 > 커피전문점 > 메가MGC커피,http://place.map.kakao.com/418082712,구로구,Seoul
19346195,까페봉주르마담,서울 구로구 궁동 279,서울 구로구 오리로 1316,37.4988304713765,126.829355012326,010-5152-9991,음식점 > 카페,http://place.map.kakao.com/19346195,구로구,Seoul
1039862006,투썸플레이스 구로대륭1차점,서울 구로구 구로동 212-8,서울 구로구 디지털로 288,37.4837840865324,126.89548822037541,02-866-2644,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/1039862006,구로구,Seoul
552379058,메가MGC커피 구로고척점,서울 구로구 고척동 189,서울 구로구 고척로 239,37.50673162879571,126.85966018042855,02-2060-6222,음식점 > 카페 > 커피전문점 > 메가MGC커피,http://place.map.kakao.com/552379058,구로구,Seoul
14833646,투썸플레이스 오류역점,서울 구로구 오류동 39-6,서울 구로구 경인로 199-2,37.49595742907223,126.84319843511553,02-2613-2244,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/14833646,구로구,Seoul
2041426645,투썸플레이스 동양미래대점,서울 구로구 고척동 52-217,서울 구로구 경인로47길 34-1,37.5009052131044,126.866202085528,02-2615-7557,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/2041426645,구로구,Seoul
545212902,ㅋㅋ다방,서울 구로구 구로동 832,서울 구로구 디지털로26길 38,37.48002215540607,126.89523907622163,,음식점 > 카페,http://place.map.kakao.com/545212902,구로구,Seoul
649227503,히어로스터 신도림점,서울 구로구 신도림동 382-2,서울 구로구 경인로63길 21-8,37.5084336060668,126.88461300991,,음식점 > 카페,http://place.map.kakao.com/649227503,구로구,Seoul
275760686,오피카 로스터리,서울 구로구 구로동 197-12,서울 구로구 디지털로31길 61,37.4858898784506,126.891638703511,02-2039-7185,음식점 > 카페,http://place.map.kakao.com/275760686,구로구,Seoul
1890010973,투썸플레이스 구로대륭7차점,서울 구로구 구로동 170-10,서울 구로구 디지털로33길 48,37.4872545782723,126.894261095255,02-853-3336,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/1890010973,구로구,Seoul
235752396,아마렐로 에스프레소바,서울 구로구 구로동 431,서울 구로구 가마산로21길 9,37.494272561816,126.885599379966,010-7556-4652,음식점 > 카페,http://place.map.kakao.com/235752396,구로구,Seoul
1648849049,피스오브딥,서울 구로구 개봉동 288-17,서울 구로구 개봉로10길 12-9,37.4872579493443,126.857204547821,0507-1381-0842,음식점 > 카페,http://place.map.kakao.com/1648849049,구로구,Seoul
1756118098,카페칼리스타,서울 구로구 구로동 197-22,서울 구로구 디지털로31길 20,37.4854072470605,126.89396520049736,010-4468-2804,음식점 > 카페,http://place.map.kakao.com/1756118098,구로구,Seoul
1295293600,이디야커피 신도림메르디앙점,서울 구로구 신도림동 387-3,서울 구로구 신도림로 65,37.50942121021687,126.88198182700268,02-3667-3350,음식점 > 카페 > 커피전문점 > 이디야커피,http://place.map.kakao.com/1295293600,구로구,Seoul
21531311,이름없는가게,서울 구로구 개봉동 363-8,서울 구로구 개봉로1나길 52,37.48554017038737,126.85243183656095,02-2613-9488,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/21531311,구로구,Seoul
370220644,더벤티 신도림이편한점,서울 구로구 신도림동 648,서울 구로구 경인로59길 7,37.50567144218129,126.8831017465405,070-8691-0875,음식점 > 카페 > 커피전문점 > 더벤티,http://place.map.kakao.com/370220644,구로구,Seoul
1508011010,글로우,서울 구로구 항동 236,,37.4820324813052,126.821082005038,010-8783-9880,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1508011010,구로구,Seoul
2032926880,더세인트41,서울 구로구 신도림동 692,서울 구로구 경인로 662,37.5091557299289,126.889769412278,02-2211-0041,음식점 > 카페,http://place.map.kakao.com/2032926880,구로구,Seoul
172855918,메가MGC커피 개봉푸르지오점,서울 구로구 개봉동 126-33,서울 구로구 고척로 126,37.50198950259557,126.84790177937667,02-2060-7267,음식점 > 카페 > 커피전문점 > 메가MGC커피,http://place.map.kakao.com/172855918,구로구,Seoul
940078622,백억커피 개봉점,서울 구로구 개봉동 331-1,서울 구로구 개봉로17길 31,37.4914393246752,126.85409263488654,070-7814-1778,음식점 > 카페 > 커피전문점 > 백억커피,http://place.map.kakao.com/940078622,구로구,Seoul
1342180005,에버애프터,서울 구로구 구로동 27-11,서울 구로구 새말로18길 36-10,37.50534683284039,126.89231970948661,070-7543-1098,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1342180005,구로구,Seoul
500561873,9로평상,서울 구로구 항동 238-3,서울 구로구 서해안로 2134,37.48214805867979,126.82607570314381,,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/500561873,구로구,Seoul
27330193,위트러스트커피,서울 구로구 구로동 811,,37.48487292100259,126.89907657356373,,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/27330193,구로구,Seoul
1669352826,카페우물,서울 구로구 구로동 33-11,서울 구로구 공원로6나길 5-6,37.503831229112606,126.89023866995588,0503-7150-7645,음식점 > 카페,http://place.map.kakao.com/1669352826,구로구,Seoul
1412927529,매머드익스프레스 구로코오롱타워2차점,서울 구로구 구로동 222-8,서울 구로구 디지털로30길 31,37.48303501190186,126.89612807535283,1533-1694,음식점 > 카페 > 커피전문점 > 매머드익스프레스,http://place.map.kakao.com/1412927529,구로구,Seoul
642697440,카페만월경 남구로점,서울 구로구 구로동 1265,서울 구로구 도림로 59,37.4893048551904,126.889860779105,010-4768-9546,음식점 > 카페 > 테마카페 > 무인카페 > 카페만월경,http://place.map.kakao.com/642697440,구로구,Seoul
527979817,사사커피LAB,서울 구로구 신도림동 426-30,서울 구로구 경인로 620,37.506312017251,126.884896761122,,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/527979817,구로구,Seoul
346410950,오브베이크,서울 구로구 구로동 1127-26,서울 구로구 디지털로32가길 9,37.482726046529635,126.89934402997072,010-8328-4253,음식점 > 카페,http://place.map.kakao.com/346410950,구로구,Seoul
433152454,소디스에스프레소바 서울구로직영점,서울 구로구 구로동 235-3,서울 구로구 디지털로26길 43,37.4810071321156,126.894422531715,,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/433152454,구로구,Seoul
2001456774,매머드익스프레스 신도림점,서울 구로구 신도림동 337,서울 구로구 경인로 661,37.509682433698465,126.88840120830739,,음식점 > 카페 > 커피전문점 > 매머드익스프레스,http://place.map.kakao.com/2001456774,구로구,Seoul
948211716,목천,서울 구로구 구로동 779-39,서울 구로구 도림로 44-4,37.4878464118488,126.889204845725,,음식점 > 카페,http://place.map.kakao.com/948211716,구로구,Seoul
298769758,폴바셋 구로G타워점,서울 구로구 구로동 832,서울 구로구 디지털로26길 38,37.48028344059988,126.89523079725996,02-6077-3938,음식점 > 카페 > 커피전문점 > 폴바셋,http://place.map.kakao.com/298769758,구로구,Seoul
408751492,미지,서울 구로구 고척동 239-14,서울 구로구 고척로51길 82,37.5073433772671,126.852244159559,,음식점 > 카페,http://place.map.kakao.com/408751492,구로구,Seoul
25115111,스타벅스 오류동역점,서울 구로구 오류동 55-50,서울 구로구 경인로 216,37.4962245157872,126.844857947147,1522-3232,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/25115111,구로구,Seoul
1252555129,투썸플레이스 가산하이엔드클래식점,서울 금천구 가산동 219-6,서울 금천구 벚꽃로24길 26,37.47386451915164,126.88916104974741,02-2085-0155,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/1252555129,금천구,Seoul
2090446816,스타벅스 금천시흥점,서울 금천구 시흥동 904-22,서울 금천구 시흥대로 164,37.4489620586813,126.903175211658,,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/2090446816,금천구,Seoul
26887407,할리스 가산디지털단지점,서울 금천구 가산동 459-11,서울 금천구 가산디지털1로 186,37.4814256172394,126.881556667445,02-2028-7111,음식점 > 카페 > 커피전문점 > 할리스,http://place.map.kakao.com/26887407,금천구,Seoul
13064337,투썸플레이스 가산아울렛점,서울 금천구 가산동 50-3,서울 금천구 벚꽃로 298,37.481097162740575,126.88378788070094,02-2083-5678,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/13064337,금천구,Seoul
1652547690,인크커피 가산점,서울 금천구 가산동 544-6,서울 금천구 가산디지털2로 127-20,37.4793398430456,126.878073238144,02-854-7200,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1652547690,금천구,Seoul
1573224768,메가MGC커피 가산어반워크점,서울 금천구 가산동 451-1,서울 금천구 가산디지털2로 135,37.47987994472613,126.87845902313948,02-6177-7575,음식점 > 카페 > 커피전문점 > 메가MGC커피,http://place.map.kakao.com/1573224768,금천구,Seoul
1428789023,메리메이,서울 금천구 시흥동 790-61,서울 금천구 독산로38길 84,37.4625617973079,126.905219402731,02-809-5114,음식점 > 카페,http://place.map.kakao.com/1428789023,금천구,Seoul
508596460,할리스 가산대륭22차점,서울 금천구 가산동 371-63,서울 금천구 가산디지털1로 146,37.4787025529177,126.88314942271,02-2059-1131,음식점 > 카페 > 커피전문점 > 할리스,http://place.map.kakao.com/508596460,금천구,Seoul
1724970139,스타벅스 가산퍼블릭점,서울 금천구 가산동 60-26,서울 금천구 디지털로 178,37.47557684259649,126.88673806155231,1522-3232,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/1724970139,금천구,Seoul
1969224214,원두서점,서울 금천구 가산동 547-59,서울 금천구 서부샛길 578,37.47814846858824,126.87697174122982,02-6406-0588,음식점 > 카페,http://place.map.kakao.com/1969224214,금천구,Seoul
2049093626,카페성수,서울 금천구 독산동 901-16,서울 금천구 독산로108길 93,37.4802787463765,126.909151863171,02-836-7775,음식점 > 카페,http://place.map.kakao.com/2049093626,금천구,Seoul
8567520,투썸플레이스 가산디지털점,서울 금천구 가산동 459-11,서울 금천구 가산디지털1로 186,37.48152413149771,126.88186064793325,02-866-9308,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/8567520,금천구,Seoul
1126956077,블루샥 가산DK점,서울 금천구 가산동 459-14,서울 금천구 가산디지털2로 144,37.48086282157544,126.87921719911878,02-858-1230,음식점 > 카페 > 커피전문점 > 블루샥,http://place.map.kakao.com/1126956077,금천구,Seoul
1606182607,빽다방 금천정훈단지점,서울 금천구 독산동 1037-31,서울 금천구 독산로 211,37.4655063621709,126.901979419085,070-8648-1140,음식점 > 카페 > 커피전문점 > 빽다방,http://place.map.kakao.com/1606182607,금천구,Seoul
